json,best_CE_T1,best_CE_Tstar,delta
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/080_edge_heavy_neg_pairs20.json,0.008961457759141922,0.008676606230437756,0.0002848515287041664
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/081_uniform_pairs20.json,0.006090559531003237,0.005656644236296415,0.00043391529470682144
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/082_boundary_band_pairs20.json,0.005213058087974787,0.004732872359454632,0.00048018572852015495
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/083_spread_poisson_pairs20.json,0.006032327190041542,0.0054990630596876144,0.0005332641303539276
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/084_near_both_pairs20.json,0.006755410693585873,0.0054012080654501915,0.0013542026281356812
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/085_deep_pos_near_neg_pairs20.json,0.00542863504961133,0.004631989169865847,0.0007966458797454834
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/086_grid_like_pairs20.json,0.009012782946228981,0.0076954541727900505,0.0013173287734389305
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/087_cluster_pos_pairs20.json,0.01059748511761427,0.007808460853993893,0.0027890242636203766
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/088_cluster_neg_pairs20.json,0.005543710198253393,0.005127742886543274,0.00041596731171011925
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/089_edge_heavy_neg_pairs20.json,0.005409643519669771,0.004806323442608118,0.0006033200770616531
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/090_uniform_pairs20.json,0.006787477061152458,0.006335888989269733,0.00045158807188272476
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/091_boundary_band_pairs20.json,0.006329257041215897,0.006024397909641266,0.00030485913157463074
