step,pred_iou,anch_mi,stab,unc_global,unc_boundary,iou_gt,dice_gt,d_pred,d_mi,d_stab,d_pred_ema,d_mi_ema,d_stab_ema
26,0.956858217716217,-6.933795928955078,0.9953311430052282,0.003961983602494001,0.003961983602494001,0.9963253339699665,0.9981592849785029,-0.0017051100730895996,-0.08286762237548828,-0.00028061866760253906,5.9825717471539974e-05,-0.010425934568047523,-0.00016193852934520692
27,0.9540796279907227,-6.956218242645264,0.9952628077177651,0.004356129094958305,0.004356129094958305,0.9959140897572338,0.9979528626689221,-0.0027785897254943848,-0.022422313690185547,-6.836652755737305e-05,-0.0010755405528470874,-0.015224486589431763,-0.0001245097373612225
28,0.9524139165878296,-6.849469184875488,0.9952878535772386,0.0049039144068956375,0.0049039144068956375,0.9955293774291937,0.9977596809040387,-0.0016657114028930664,0.10674905776977539,2.5033950805664062e-05,-0.0013116089394316077,0.03356493264436722,-6.46922635496594e-05
29,0.9540128707885742,-7.058347225189209,0.9960880846249756,0.004427504260092974,0.004427504260092974,0.9955825584016297,0.9977863899542654,0.001598954200744629,-0.2088780403137207,0.0008002519607543945,-0.00014738371828570962,-0.06341226398944855,0.0002812854072544724
30,0.955187201499939,-6.950140953063965,0.9961819367024976,0.004191474989056587,0.004191474989056587,0.9958744013901017,0.9979329367584329,0.001174330711364746,0.10820627212524414,9.387731552124023e-05,0.00038130205939523876,0.005235150456428528,0.0002063221763819456
31,0.9564366340637207,-6.938085556030273,0.9962223493261422,0.00432142149657011,0.00432142149657011,0.9958877215322886,0.9979396243469274,0.0012494325637817383,0.012055397033691406,4.0411949157714844e-05,0.0007285542669706047,0.007963249459862709,0.00013995809422340244
32,0.9555986523628235,-6.920376777648926,0.9962354005372873,0.00441884808242321,0.00441884808242321,0.9958346598746424,0.997912983370266,-0.0008379817008972168,0.017708778381347656,1.3053417205810547e-05,0.00010193989146500826,0.011861461214721203,8.919622632674873e-05
33,0.9534354209899902,-7.0150146484375,0.996221846771808,0.004584662616252899,0.004584662616252899,0.9958877215322886,0.9979396243469274,-0.002163231372833252,-0.09463787078857422,-1.3589859008789062e-05,-0.0008041285909712315,-0.03073827177286148,4.8081794375320897e-05
34,0.9517033100128174,-6.897721290588379,0.9963285666776194,0.004683022387325764,0.004683022387325764,0.9959672605227975,0.9979795562998631,-0.0017321109771728516,0.1172933578491211,0.00010675191879272461,-0.0011753215221688151,0.02847438119351864,7.154984632506967e-05
35,0.9516332149505615,-6.940759658813477,0.9962090477392629,0.004756216891109943,0.004756216891109943,0.9960203228843378,0.9980061940902929,-7.009506225585938e-05,-0.043038368225097656,-0.0001195669174194336,-0.0007332309614866972,-0.0001307167112827301,-4.896857717540115e-06
36,0.9517084360122681,-6.975457668304443,0.9968076191488319,0.004757625050842762,0.004757625050842762,0.9960468540651081,0.998019512454409,7.522106170654297e-05,-0.0346980094909668,0.000598609447479248,-0.0004098501813132316,-0.013957634568214417,0.00023650565708521754
37,0.9511021971702576,-6.9192094802856445,0.9972464250081813,0.004961052909493446,0.004961052909493446,0.9958876669804869,0.9979395969585129,-0.000606238842010498,0.05624818801879883,0.0004388093948364258,-0.0004884056397713721,0.014124695211648941,0.0003174271550960839
38,0.9481773376464844,-6.827950477600098,0.9973660405468795,0.005408800672739744,0.005408800672739744,0.9957285365593501,0.9978596971670235,-0.0029248595237731934,0.09125900268554688,0.0001195669174194336,-0.001462987158447504,0.044978417456150055,0.00023828307166695595
39,0.9461275339126587,-6.856960773468018,0.997325918633292,0.005642288364470005,0.005642288364470005,0.995622355172785,0.9978063761333059,-0.0020498037338256836,-0.029010295867919922,-4.011392593383789e-05,-0.0016977137420326471,0.015382933430373669,0.0001269242784474045
40,0.9449336528778076,-6.889563083648682,0.9972595085738806,0.005733889993280172,0.005733889993280172,0.9957019487150955,0.9978463461000918,-0.0011938810348510742,-0.03260231018066406,-6.639957427978516e-05,-0.001496180659160018,-0.003811163827776909,4.959473881172016e-05
41,0.9430291652679443,-6.8909831047058105,0.9970866036981513,0.005795209668576717,0.005795209668576717,0.9957284798958658,0.9978596687138737,-0.0019044876098632812,-0.0014200210571289062,-0.0001729130744934082,-0.0016595034394413233,-0.0028547069523483515,-3.9408387237926945e-05
42,0.9427388906478882,-6.812978744506836,0.9970734173172553,0.005823159124702215,0.005823159124702215,0.9957948078477912,0.997892973698662,-0.00029027462005615234,0.07800436019897461,-1.3172626495361328e-05,-0.0011118119582533836,0.02948892116546631,-2.891408439609222e-05
43,0.9405962228775024,-6.932465553283691,0.9968735864618316,0.006180980242788792,0.006180980242788792,0.9956488863535551,0.9978196998098221,-0.002142667770385742,-0.11948680877685547,-0.00019985437393188477,-0.0015241543296724558,-0.030101371929049492,-9.729020530357957e-05
44,0.9429745674133301,-6.944872856140137,0.9971145919207248,0.005006513092666864,0.005006513092666864,0.9962462860779664,0.9981196138230976,0.0023783445358276367,-0.012407302856445312,0.0002410411834716797,3.68451583199203e-05,-0.02302374504506588,3.804234802373685e-05
45,0.9428777694702148,-6.895800590515137,0.9972210772645566,0.005007431376725435,0.005007431376725435,0.9962728140915487,0.9981329275827725,-9.679794311523438e-05,0.049072265625,0.00010645389556884766,-1.6612084436928853e-05,0.005814659409224987,6.540697359014302e-05
46,0.9431434273719788,-6.938797950744629,0.9972079294801435,0.004942015744745731,0.004942015744745731,0.9962729129637642,0.9981329772036517,0.000265657901763916,-0.04299736022949219,-1.3113021850585938e-05,9.629591659177095e-05,-0.013710148632526398,3.3998978324234486e-05
47,0.9412541389465332,-6.913042068481445,0.9970881531709883,0.00510009378194809,0.00510009378194809,0.996286176618697,0.9981396337735536,-0.0018892884254455566,0.025755882263183594,-0.00011980533599853516,-0.0006979377940297127,0.002076263539493084,-2.752274667727761e-05
48,0.9403804540634155,-6.89121150970459,0.9969684479249828,0.005064650438725948,0.005064650438725948,0.9962862258769154,0.9981396584943858,-0.0008736848831176758,0.02183055877685547,-0.00011968612670898438,-0.000768236699514091,0.009977982379496098,-6.438809941755608e-05
49,0.9396933913230896,-6.9482622146606445,0.9970217122494054,0.0050694383680820465,0.0050694383680820465,0.9963658549523853,0.9981796197131905,-0.0006870627403259277,-0.05705070495605469,5.328655242919922e-05,-0.0007357671856880188,-0.01683349348604679,-1.73182397702476e-05
50,0.9397708177566528,-6.9238667488098145,0.9970219894172941,0.005072079598903656,0.005072079598903656,0.9964189556612337,0.9982062661103214,7.742643356323242e-05,0.024395465850830078,2.384185791015625e-07,-0.0004104897379875183,-0.0003419099375605583,-1.0295576430507936e-05
51,0.9408167600631714,-6.887933731079102,0.9971414896161623,0.004966238979250193,0.004966238979250193,0.9963526400253331,0.9981729881276783,0.0010459423065185547,0.03593301773071289,0.0001195073127746582,0.00017208309145644307,0.014168061316013336,4.162557888776064e-05
52,0.9402270317077637,-6.9797821044921875,0.9972210772645566,0.005162996705621481,0.005162996705621481,0.996233271880712,0.9981130821871637,-0.0005897283554077148,-0.09184837341308594,7.957220077514648e-05,-0.00013264149310998619,-0.028238512575626373,5.680423055309802e-05
53,0.9403237700462341,-6.922161102294922,0.997181001010452,0.005246493499726057,0.005246493499726057,0.9960874293746524,0.9980398801336204,9.673833847045898e-05,0.057621002197265625,-4.00543212890625e-05,-4.088956120540388e-05,0.006105292588472366,1.8060809452435933e-05
54,0.9410861730575562,-7.094085693359375,0.9971808885518814,0.00523218372836709,0.00523218372836709,0.9961006923259244,0.998046537587474,0.0007624030113220215,-0.17192459106445312,-1.1920928955078125e-07,0.0002804274554364383,-0.06510666012763977,1.0788801773742307e-05
55,0.941315233707428,-7.010308265686035,0.9972208555508428,0.005284357350319624,0.005284357350319624,0.9961140068169345,0.9980532208231621,0.00022906064987182617,0.08377742767333984,3.999471664428711e-05,0.00025988073321059346,-0.0055530257523059845,2.2471167540061288e-05
56,0.9404703974723816,-6.94364595413208,0.9971411475299519,0.00545886904001236,0.00545886904001236,0.9960211673893559,0.9980066180280802,-0.0008448362350463867,0.06666231155395508,-7.975101470947266e-05,-0.00018200605700258166,0.0233331099152565,-1.8417704268358648e-05
57,0.9403095245361328,-6.998686790466309,0.9971541796323045,0.005540053825825453,0.005540053825825453,0.9959550144557179,0.9979734084611194,-0.0001608729362487793,-0.055040836334228516,1.3053417205810547e-05,-0.00017355280579067767,-0.008016468957066536,-5.82925576964044e-06
58,0.940845787525177,-6.917235851287842,0.9970346533335553,0.005416541825979948,0.005416541825979948,0.9958224473825981,0.9979068515724528,0.0005362629890441895,0.0814509391784668,-0.0001195073127746582,0.00011037351214326918,0.027770493179559708,-5.1300477935001254e-05
59,0.9410680532455444,-6.942316055297852,0.9969680851062505,0.005319223273545504,0.005319223273545504,0.9957298394046977,0.9978603513807379,0.00022226572036743164,-0.025080204010009766,-6.657838821411133e-05,0.00015513040125370026,0.0066302139312028885,-5.7411642046645284e-05
60,0.9412859678268433,-7.0463666915893555,0.9968750831093592,0.005354630760848522,0.005354630760848522,0.9955709379266957,0.9977805539311441,0.00021791458129882812,-0.1040506362915039,-9.298324584960938e-05,0.00018024408200290054,-0.03764212504029274,-7.164028647821397e-05
