dataset,iteration,miou_mean,miou_std,dice_mean,dice_std,n,norm_denom,normalized,normalized_std
Breast,97,0.14609029721426994,0.2030143342978814,0.21184726124166153,0.24729861452664811,389,0.5882091939691549,0.24836452526094102,0.3451396822412253
Breast,98,0.14600375598278303,0.20313680622142152,0.21165154255070037,0.2474750787087154,389,0.5882091939691549,0.24821739863936795,0.3453478937496407
Breast,99,0.14585304317554154,0.20291981340975168,0.21150624528591688,0.24722464631292143,389,0.5882091939691549,0.24796117549837196,0.3449789896014318
Breast,100,0.14564922059846908,0.20306427795321186,0.2111546382102458,0.24724669595660156,389,0.5882091939691549,0.24761466174244595,0.34522459022267565
Bus,1,0.6005942452618893,0.395123767223802,0.6548097869517633,0.39148377074107776,295,0.863985026290323,0.6951442756371022,0.45732710081832995
Bus,2,0.8403495137853532,0.20204799612883298,0.8943107562070952,0.1757847933643008,295,0.863985026290323,0.9726436086439446,0.23385590025369168
Bus,3,0.863985026290323,0.1431834022446325,0.9189718826092949,0.1063593956119949,295,0.863985026290323,1.0,0.16572440249273357
Bus,4,0.8613173916071158,0.1386618143799144,0.9181259733713902,0.10009259539224254,295,0.863985026290323,0.9969124063472938,0.16049099250629856
Bus,5,0.8619793915822521,0.13696798317187867,0.9182893909265069,0.10518672661540122,295,0.863985026290323,0.9976786233012828,0.15853050574264652
Bus,6,0.8551159822012692,0.14557926135912203,0.9131936237419612,0.1129510664833877,295,0.863985026290323,0.9897347247704804,0.1684974356375053
Bus,7,0.8617659121700512,0.12783918317643403,0.9195171486076277,0.09206089515318726,295,0.863985026290323,0.9974315363660872,0.14796458189250666
Bus,8,0.8525476441355333,0.13856495073394212,0.9129346516575952,0.10109758794663076,295,0.863985026290323,0.9867620597501577,0.16037887986195312
Bus,9,0.8486427393542246,0.14127833823824493,0.9102037890775032,0.10505677626257702,295,0.863985026290323,0.9822424157025345,0.16351942908646136
Bus,10,0.8351927781524027,0.1589177080279504,0.8997508956698075,0.12249615192844089,295,0.863985026290323,0.966675061185325,0.18393572017132348
Bus,11,0.8337546454737581,0.1539175009854541,0.899471704746887,0.11970780466989693,295,0.863985026290323,0.9650105269227124,0.1781483432025748
Bus,12,0.8308164328848086,0.1547552951718362,0.8976296031441185,0.11996602931806966,295,0.863985026290323,0.9616097589700948,0.17911802920509656
Bus,13,0.8202835158630457,0.16528409291631824,0.8896110810299065,0.13074898425086648,295,0.863985026290323,0.9494186715076328,0.19130434890289197
Bus,14,0.8118548467943325,0.1677984184579882,0.8841395980936163,0.132169107663749,295,0.863985026290323,0.9396630984221788,0.1942144983443304
Bus,15,0.8014242971471294,0.1740581200805874,0.8767222772183871,0.1373906939959874,295,0.863985026290323,0.927590493770697,0.2014596489338914
Bus,16,0.7955001439352227,0.18006043069500954,0.8718601850321546,0.1445559835907931,295,0.863985026290323,0.9207337161279836,0.2084068881009799
Bus,17,0.782024051300355,0.18980374928209662,0.8613209567941791,0.15641948169997688,295,0.863985026290323,0.9051361163724302,0.21968407264770962
Bus,18,0.773473223000896,0.19468235644071674,0.8548710070400162,0.16146389744109013,295,0.863985026290323,0.8952391528380348,0.22533070657094703
Bus,19,0.764859843080166,0.20282217076027512,0.8473171845480483,0.17251519138930235,295,0.863985026290323,0.8852697903391115,0.2347519512359248
Bus,20,0.7587955109737524,0.2040516098144018,0.8430705562988492,0.17393123423600218,295,0.863985026290323,0.878250765793684,0.2361749377654547
Bus,21,0.7469267871687342,0.207952443012865,0.8344763576744305,0.17698984573415394,295,0.863985026290323,0.8645135788704583,0.24068986925126082
Bus,22,0.7336552505256441,0.21543298258256818,0.8238003622133544,0.18514189224801142,295,0.863985026290323,0.8491527378382082,0.2493480512128421
Bus,23,0.7265541363161062,0.22133903846162364,0.8173240129204169,0.1932042451773677,295,0.863985026290323,0.8409337132099368,0.25618388250544466
Bus,24,0.7210595854126761,0.22359636779987901,0.8126990393650463,0.19804442451164034,295,0.863985026290323,0.8345741690786895,0.2587965774822866
Bus,25,0.711150737832277,0.23129562468409204,0.8038636921385959,0.20613150093821533,295,0.863985026290323,0.8231053967286125,0.26770790887106216
Bus,26,0.6996296758225761,0.23978176127897982,0.7933051598948055,0.21651734749923673,295,0.863985026290323,0.8097706031163103,0.27752999644973764
Bus,27,0.6961234914221702,0.24034180063199803,0.7905784790028865,0.217543399089491,295,0.863985026290323,0.8057124489889635,0.27817820137919436
Bus,28,0.687128196815734,0.24797864794809826,0.7817264207352042,0.22732912058808177,295,0.863985026290323,0.7953010479429765,0.28701729821966904
Bus,29,0.6791261708038281,0.2506761703502997,0.7750372563483188,0.23093191587203307,295,0.863985026290323,0.7860392832498265,0.2901394847392477
Bus,30,0.675433042059861,0.2551506117516788,0.7707937164681468,0.23718235290314446,295,0.863985026290323,0.7817647546045511,0.29531832611406983
Bus,31,0.6662029150031175,0.26017437951562244,0.7623085441544205,0.24352915768829975,295,0.863985026290323,0.7710815520305727,0.3011329729089502
Bus,32,0.6641572575257495,0.26141354458169,0.7602763616781263,0.2456281005268174,295,0.863985026290323,0.7687138518793891,0.30256721659183916
Bus,33,0.6590106215169924,0.2643024847173769,0.7554323505064643,0.24929529370448789,295,0.863985026290323,0.7627569940032114,0.3059109552537128
Bus,34,0.6543298972290749,0.2653768085370757,0.7513922811587745,0.2516382439304446,295,0.863985026290323,0.7573393951496583,0.30715440715045644
Bus,35,0.6500906054274026,0.2665582197244549,0.7477354730968696,0.2533285746967267,295,0.863985026290323,0.7524327223802535,0.3085218049078595
Bus,36,0.6441538123610884,0.2687087183839599,0.7423948372582171,0.2565173827270463,295,0.863985026290323,0.7455613150228773,0.3110108511228599
Bus,37,0.6410198486094857,0.2712059666211904,0.7392033345998149,0.25895322171796525,295,0.863985026290323,0.7419339792980222,0.31390123482308785
Bus,38,0.6366988307660608,0.2723723154802496,0.7354091368645357,0.2606618756035038,295,0.863985026290323,0.7369327145631714,0.31525119902798515
Bus,39,0.6326563277530786,0.27587391083104784,0.7310143373407177,0.2649547769408271,295,0.863985026290323,0.7322538105428791,0.3193040416632713
Bus,40,0.626466461397253,0.2779253247927239,0.7254351067920576,0.2674336193396107,295,0.863985026290323,0.7250894892092064,0.32167840452750307
Bus,41,0.6271883520258704,0.27779512001412365,0.725920952366968,0.26802929081255744,295,0.863985026290323,0.7259250252505159,0.3215277019404926
Bus,42,0.6188456785637391,0.28212304704266833,0.7178703636930507,0.2724759238322945,295,0.863985026290323,0.7162689858421107,0.32653696355597156
Bus,43,0.6167701409865483,0.28250660492900187,0.715970380423851,0.27354239416009757,295,0.863985026290323,0.713866701642693,0.3269809039885742
Bus,44,0.6112708549815412,0.2839247749865369,0.7110920105197693,0.2750628358012822,295,0.863985026290323,0.7075016769748244,0.32862233296521304
Bus,45,0.6088286227549575,0.28484930003193776,0.7089087199463483,0.2755169892131455,295,0.863985026290323,0.7046749703164117,0.32969240364614893
Bus,46,0.6075669652169629,0.28601382994292834,0.7073458875131281,0.27749535404337333,295,0.863985026290323,0.7032146932287267,0.3310402625505916
Bus,47,0.6013495894354953,0.28860834772162836,0.7012987968543699,0.28074158299881474,295,0.863985026290323,0.6960185317302306,0.33404322868976194
Bus,48,0.5972154203200698,0.2883229428627096,0.6978829021596235,0.28138471871142146,295,0.863985026290323,0.6912335308452311,0.333712893267001
Bus,49,0.5977869682013378,0.2906127821534063,0.6976560763228912,0.28304515982959266,295,0.863985026290323,0.6918950560613821,0.33636321615573034
Bus,50,0.5936781370554638,0.29312073484007406,0.6932279007463382,0.2864806588441968,295,0.863985026290323,0.6871393820382847,0.3392659894797498
Bus,51,0.591251920655068,0.292853370064237,0.6912227577538368,0.28681170608070755,295,0.863985026290323,0.6843312125369994,0.338956534144644
Bus,52,0.589370622430417,0.29287606885425715,0.6896056702625728,0.28716812503509304,295,0.863985026290323,0.68215374629927,0.3389828063476677
Bus,53,0.5883661425721752,0.294335319286777,0.6881495348909714,0.28922455085096216,295,0.863985026290323,0.6809911337218798,0.3406717828786446
Bus,54,0.5863915898782539,0.2950084301271738,0.6863784753246202,0.289266645784627,295,0.863985026290323,0.6787057322000509,0.3414508598532618
Bus,55,0.5826096936889272,0.2948801727561961,0.6832163420940323,0.2895444637945743,295,0.863985026290323,0.6743284616753927,0.341302411249322
Bus,56,0.5806919525245655,0.2968462795941714,0.6806804892633256,0.292648378372419,295,0.863985026290323,0.672108815378285,0.3435780373055016
Bus,57,0.5819169865573821,0.2988333563790455,0.6810370894434644,0.2942612290296121,295,0.863985026290323,0.6735267034151605,0.3458779345541912
Bus,58,0.5805605737656645,0.2990090213143242,0.6797702659381786,0.29480319866695076,295,0.863985026290323,0.6719567539942295,0.34608125397516887
Bus,59,0.5789458446917398,0.29924522384583685,0.6782701526761595,0.2953629859230282,295,0.863985026290323,0.6700878222132497,0.3463546412727784
Bus,60,0.577482160178144,0.29930503602298075,0.6769591692826511,0.29575445141546036,295,0.863985026290323,0.6683937135550471,0.34642386952943083
Bus,61,0.5715705845161428,0.2996693684182056,0.6719004465974023,0.29590774599740316,295,0.863985026290323,0.6615514935140545,0.346845557850569
Bus,62,0.5697073862340115,0.2999526357859097,0.670171407974194,0.29643112309398206,295,0.863985026290323,0.6593949766469378,0.3471734192822889
Bus,63,0.5684386876958166,0.30033491272519475,0.6689180344685475,0.2970000673825169,295,0.863985026290323,0.6579265501122301,0.3476158771115946
Bus,64,0.5671648512117096,0.30067330057796726,0.6676774286243552,0.2974879536566134,295,0.863985026290323,0.6564521767778027,0.3480075365066948
Bus,65,0.5657348726241438,0.30046555941277364,0.6664954610191912,0.2975193537019673,295,0.863985026290323,0.6547970802841682,0.3477670911761946
Bus,66,0.5641238763717067,0.30149549067714065,0.6647197124529781,0.29858155866122044,295,0.863985026290323,0.6529324689733053,0.34895916191009285
Bus,67,0.5625141527707577,0.3014021526360106,0.6633461395519801,0.29868532882877424,295,0.863985026290323,0.6510693306642299,0.3488511298976275
Bus,68,0.5630954431218722,0.30147455052731015,0.6638443881558319,0.29862595590953345,295,0.863985026290323,0.651742132082572,0.34893492520552816
Bus,69,0.561042637670341,0.30087467002195983,0.6622426688686,0.29841034978989334,295,0.863985026290323,0.6493661586697627,0.3482406070320686
Bus,70,0.559103438579841,0.3014307304594083,0.6603291175893553,0.29913918877566664,295,0.863985026290323,0.6471216763795704,0.3488842066553584
Bus,71,0.558556587663295,0.3023875407578002,0.6595397714421453,0.2998623977611619,295,0.863985026290323,0.6464887361087256,0.34999164517486625
Bus,72,0.5560517730937826,0.30167647861431385,0.6575800048553969,0.29955269901937875,295,0.863985026290323,0.6435895949276946,0.34916864231966693
Bus,73,0.5539314818502918,0.3022325242617138,0.6555409449407664,0.30007260203309166,295,0.863985026290323,0.6411355116056785,0.3498122248245484
Bus,74,0.5548562426961657,0.3026307823933688,0.6561115751945317,0.30082272204389354,295,0.863985026290323,0.6422058552085584,0.3502731797248491
Bus,75,0.55421877171987,0.3029906537755541,0.6553972948306392,0.3013117406279341,295,0.863985026290323,0.6414680287915512,0.35068970474696726
Bus,76,0.553607405751653,0.3031042073098633,0.6548203399901711,0.3014663248252551,295,0.863985026290323,0.6407604170279052,0.35082113472648524
Bus,77,0.5526219066066703,0.3031129167584966,0.653919509342396,0.30169780020418313,295,0.863985026290323,0.6396197732493734,0.35083121528155076
Bus,78,0.5510218194142336,0.3031214867595714,0.6525180078935839,0.30177766089667674,295,0.863985026290323,0.6377677883841877,0.3508411344361819
Bus,79,0.5496104491778194,0.30291327490350045,0.651323453731185,0.3018253400257221,295,0.863985026290323,0.6361342297072808,0.3506001443151321
Bus,80,0.5486904755653872,0.3028036086095414,0.6505391652845374,0.30185613850846243,295,0.863985026290323,0.6350694269798745,0.35047321353436395
Bus,81,0.547977681560924,0.30267122097792065,0.6499687207295161,0.3017400605498131,295,0.863985026290323,0.6342444196212125,0.35031998445331236
Bus,82,0.5463687426241897,0.30239260554510317,0.648623521019322,0.30172864013353634,295,0.863985026290323,0.6323821895040511,0.34999750729880225
Bus,83,0.5438429768702182,0.3035348856338105,0.6459269370737832,0.3030796629613305,295,0.863985026290323,0.6294587988466733,0.35131961364781145
Bus,84,0.5456520776410689,0.30278627518356444,0.6478387839841869,0.3021584000988813,295,0.863985026290323,0.6315527017683691,0.3504531513510511
Bus,85,0.542221287285753,0.3034445520054671,0.6445254719795557,0.30307913822213006,295,0.863985026290323,0.6275818107796136,0.3512150590252258
Bus,86,0.5419020922837456,0.30365874172317237,0.644149813079319,0.30334487606276017,295,0.863985026290323,0.6272123657171478,0.35146296808752164
Bus,87,0.5413513914888681,0.3037279411529248,0.6436159291537634,0.3035249104501121,295,0.863985026290323,0.6265749694913798,0.35154306140817737
Bus,88,0.5402979054779655,0.30360661609576794,0.6427396545332826,0.30339928915783426,295,0.863985026290323,0.6253556358468768,0.35140263645465963
Bus,89,0.5399296458818416,0.30370339239292427,0.6423565563508224,0.3036069542253016,295,0.863985026290323,0.6249294020755519,0.3515146479990863
Bus,90,0.5393810480789369,0.3037599807362526,0.6418617483047991,0.3036088176534091,295,0.863985026290323,0.624294439910455,0.3515801449019335
Bus,91,0.5387347274143085,0.30386037581104774,0.6412498092902504,0.3037192587582879,295,0.863985026290323,0.6235463706211022,0.3516963449189942
Bus,92,0.538105146667375,0.30402501918001135,0.6406213130353482,0.3039241183360583,295,0.863985026290323,0.622817676572275,0.35188690767639585
Bus,93,0.5378662053295777,0.30422039623494485,0.6403115203041657,0.30422613686721084,295,0.863985026290323,0.6225411193050465,0.3521130424460832
Bus,94,0.5373453427826927,0.30444703986806726,0.6397545786461918,0.3044893307198737,295,0.863985026290323,0.6219382586870548,0.35237536601214725
Bus,95,0.5369912804992075,0.30459521600241296,0.6393668071470283,0.3047221159197998,295,0.863985026290323,0.6215284572753272,0.35254686913990624
Bus,96,0.5368847154880048,0.3046845091695567,0.6392327457987043,0.304836628798278,295,0.863985026290323,0.6214051160044023,0.3526502195041216
Bus,97,0.536328390732683,0.30464144738403987,0.638745105624054,0.3048606835716938,295,0.863985026290323,0.6207612104523461,0.35260037861081156
Bus,98,0.5356402823397769,0.30438168557897227,0.6382194347238778,0.30469997124956083,295,0.863985026290323,0.6199647748985256,0.3522997231629007
Bus,99,0.5348767331080198,0.304347881057106,0.637538492166411,0.3047611814210727,295,0.863985026290323,0.6190810220457296,0.3522605968808036
Bus,100,0.5346333294062456,0.3043669364481977,0.63730203532527,0.30484606860305385,295,0.863985026290323,0.6187992999158691,0.3522826521138364
Cat,1,0.7937650714683142,0.2704445177135917,0.8463267957652465,0.26013495833372874,340,0.8727019152783883,0.9095489050406249,0.3098933472918081
Cat,2,0.8417750925637708,0.17862161459913062,0.899861639700283,0.14946383867869503,340,0.8727019152783883,0.9645619859734673,0.20467654702253182
Cat,3,0.8632269284911186,0.13819336562563592,0.9185280331735577,0.11130581153266364,340,0.8727019152783883,0.9891429288495979,0.15835116573744748
Cat,4,0.8680784605294962,0.11821363865419574,0.9239292828935287,0.08824427923532088,340,0.8727019152783883,0.9947021375019932,0.13545706338513774
Cat,5,0.8727019152783883,0.11071966395040761,0.9271534067962165,0.08471028742939236,340,0.8727019152783883,1.0,0.12686996786879803
Cat,6,0.8689128761988557,0.11365214711822709,0.9247574284328064,0.08612806145260063,340,0.8727019152783883,0.9956582665705233,0.130230202464919
Cat,7,0.8654549354689351,0.12034123338984606,0.9219209687264438,0.09467276460931547,340,0.8727019152783883,0.9916959276901078,0.13789500318841139
Cat,8,0.8671709643494561,0.11795602395185922,0.9229980435854145,0.09557444190005233,340,0.8727019152783883,0.9936622679151932,0.13516187129511656
Cat,9,0.869382811064051,0.12101493674328463,0.9237368900293534,0.10146817687072751,340,0.8727019152783883,0.9961967492493947,0.13866697737758646
Cat,10,0.8696509490679821,0.11960126503696722,0.9241432823688386,0.09877381331366279,340,0.8727019152783883,0.9965039996395185,0.1370470981478423
Cat,11,0.8697265975151369,0.11776932577104483,0.9243228676418905,0.09812017791493535,340,0.8727019152783883,0.9965906826704944,0.13494794008040753
Cat,12,0.8648309769284713,0.12053871481618925,0.9216228274944274,0.09330870372372876,340,0.8727019152783883,0.9909809544219849,0.13812129056430214
Cat,13,0.8629473405526716,0.1294126125036634,0.9194186702463256,0.10316787810424034,340,0.8727019152783883,0.9888225583616315,0.14828959377542023
Cat,14,0.8605663381533836,0.13178772659115723,0.9177673327155874,0.10531268483455382,340,0.8727019152783883,0.9860942471735799,0.15101115774349766
Cat,15,0.8586223407821412,0.13376010866376392,0.9163393429712919,0.10791138357006813,340,0.8727019152783883,0.9838666854629787,0.1532712445361083
Cat,16,0.8550931989902225,0.14165273942868079,0.9130222747648683,0.11894743794109734,340,0.8727019152783883,0.9798227596618158,0.16231514672853004
Cat,17,0.8539037685052966,0.14351401520251264,0.9121515555028271,0.11949144399450569,340,0.8727019152783883,0.9784598309640524,0.16444792052132975
Cat,18,0.8487125666660317,0.1523456707055497,0.9077766579138847,0.12883437036056655,340,0.8727019152783883,0.9725114060226348,0.17456781982305156
Cat,19,0.8456165193153117,0.15364810088203576,0.905781566665936,0.1297797882118312,340,0.8727019152783883,0.9689637486879624,0.17606023109623023
Cat,20,0.8417444357199313,0.15702244920702327,0.90302191485871,0.13241238762322294,340,0.8727019152783883,0.9645268573192237,0.17992678422956568
Cat,21,0.8378234885865877,0.1582475080350901,0.900533351195463,0.13321644258772908,340,0.8727019152783883,0.960033974853058,0.18133053825670797
Cat,22,0.8342185168316233,0.16090341828831684,0.8981381815368418,0.13366465285976145,340,0.8727019152783883,0.9559031580279174,0.18437385718007657
Cat,23,0.8309937726207665,0.16267643805528126,0.8957784343719276,0.13707860873446043,340,0.8727019152783883,0.9522080312562199,0.1864055013599783
Cat,24,0.8241573697637066,0.16953199810218803,0.8905879744462517,0.14300032275641777,340,0.8727019152783883,0.9443744253738733,0.1942610588268367
Cat,25,0.8177316480590453,0.17685369751061905,0.8853767211016589,0.15052897117707653,340,0.8727019152783883,0.937011405318381,0.20265074983157733
Cat,26,0.8090692880196857,0.18661901587352167,0.8781015463548437,0.1617212391573207,340,0.8727019152783883,0.9270854960385826,0.21384050224524945
Cat,27,0.8070727159988706,0.18343067478135605,0.8776253584193104,0.15696577319283883,340,0.8727019152783883,0.9247976907916122,0.21018708859237742
Cat,28,0.8040083564338819,0.1856155865880099,0.8753909412322596,0.1584061406243275,340,0.8727019152783883,0.9212863434330915,0.212690706114469
Cat,29,0.7995268448119371,0.18915032547535934,0.8718270687237494,0.16288174793416318,340,0.8727019152783883,0.9161511288271798,0.21674104544049405
Cat,30,0.7930995502321215,0.19535855827596935,0.8663900605335101,0.17069557943217864,340,0.8727019152783883,0.9087863064665397,0.22385485221910026
Cat,31,0.7882606635288919,0.19797466839117164,0.8628386212582633,0.17288624957300222,340,0.8727019152783883,0.9032415876816772,0.2268525654925583
Cat,32,0.7838307501188811,0.19891273696747075,0.8599619267098908,0.1725450277238443,340,0.8727019152783883,0.8981654977448312,0.22792746696793764
Cat,33,0.7790550946006842,0.20212935312001473,0.8562506221043625,0.17566092365796318,340,0.8727019152783883,0.8926932334646807,0.23161328006887244
Cat,34,0.7741388522871377,0.2036280049426681,0.8527665545614478,0.1772096690018467,340,0.8727019152783883,0.887059875467548,0.23333053517788102
Cat,35,0.7669220464466618,0.2075118747167593,0.8472679403791328,0.18096989941739405,340,0.8727019152783883,0.8787903785017097,0.23778093193546376
Cat,36,0.766075709916352,0.20956644095089302,0.8462927537088899,0.18280998376102547,340,0.8727019152783883,0.877820589716452,0.24013519081603277
Cat,37,0.7611443702579076,0.21135784898220844,0.8427284052072468,0.18414985600542483,340,0.8727019152783883,0.8721699321756453,0.242187905494382
Cat,38,0.7565231119914798,0.2142746325854454,0.8390345865097193,0.18701177865661295,340,0.8727019152783883,0.866874586553591,0.24553015048339008
Cat,39,0.751665715570712,0.21644525779390839,0.8353382326879293,0.1890985624323326,340,0.8727019152783883,0.861308658101127,0.24801739746940196
Cat,40,0.7425396811650802,0.22077616819365256,0.8283416128126242,0.19259926544642336,340,0.8727019152783883,0.8508514398392413,0.25298004316081496
Cat,41,0.7426476137828771,0.22073510209589653,0.8283737506270726,0.1929429333935327,340,0.8727019152783883,0.8509751162239351,0.25293298688989696
Cat,42,0.7371853632233748,0.22243962146616625,0.8242494116324828,0.19495213427229105,340,0.8727019152783883,0.8447161055997175,0.2548861387512928
Cat,43,0.7319095419273232,0.22640584577420844,0.8197974745368066,0.19830912220768213,340,0.8727019152783883,0.8386707180467767,0.2594309028209087
Cat,44,0.7281233963335714,0.22687349890196878,0.8171066017501635,0.19873528959029108,340,0.8727019152783883,0.8343323001660917,0.2599667709330019
Cat,45,0.7221218828274052,0.2296646558050285,0.8123215363609256,0.2013617218094405,340,0.8727019152783883,0.8274553661281371,0.26316506447882204
Cat,46,0.7193600814121899,0.23163447831744108,0.8098768003999368,0.20371034333743465,340,0.8727019152783883,0.824290710056156,0.2654222183568265
Cat,47,0.7149837040671296,0.23261870469036003,0.8066537851605393,0.20426781061859248,340,0.8727019152783883,0.8192759653094754,0.26655001051092647
Cat,48,0.7130513990999728,0.23416581116682034,0.8048800404330261,0.20606359342840752,340,0.8727019152783883,0.817061801534505,0.2683227881906532
Cat,49,0.7093518407883668,0.23657110312984536,0.8016279774222651,0.20884891542137632,340,0.8727019152783883,0.8128226011307498,0.2710789319791743
Cat,50,0.7071252564347403,0.2377700328416631,0.7997736955554414,0.20997402727756204,340,0.8727019152783883,0.810271232427822,0.2724527455240149
Cat,51,0.704962064457269,0.23872100783559133,0.7978587376309063,0.21203838052033608,340,0.8727019152783883,0.807792502933134,0.273542436032629
Cat,52,0.7026162727807457,0.24035779575841398,0.7957320718877819,0.2140247091159511,340,0.8727019152783883,0.8051045385372095,0.2754179766887997
Cat,53,0.7012974851479734,0.2399805537272654,0.7950135751448922,0.21274180372099188,340,0.8727019152783883,0.8035933838007706,0.2749857076350206
Cat,54,0.6974926740488385,0.24014339097216064,0.7922017474773719,0.2135566403579038,340,0.8727019152783883,0.7992335777403918,0.2751722973995719
Cat,55,0.6945902838714323,0.24073343750797685,0.7898802197331214,0.21484707783194365,340,0.8727019152783883,0.7959078256976907,0.27584841203331595
Cat,56,0.6926620600048332,0.24071846907894445,0.7884983163447847,0.2148964347044362,340,0.8727019152783883,0.7936983383196505,0.27583126021002974
Cat,57,0.6894360537232079,0.24289873118701324,0.7855459385524751,0.21749570771324808,340,0.8727019152783883,0.7900017653831787,0.2783295497976873
Cat,58,0.6876304718922966,0.24153539816209327,0.7847370061484056,0.21527513589616196,340,0.8727019152783883,0.7879328094208954,0.27676735198300156
Cat,59,0.6868570896251728,0.24153190310727468,0.7841235664249038,0.21566839156111473,340,0.8727019152783883,0.7870466164911168,0.27676334711632555
Cat,60,0.6832149711315368,0.24309589497358453,0.7810269325278709,0.21755367923875293,340,0.8727019152783883,0.7828732344578322,0.278555473200764
Cat,61,0.6799086327547201,0.2458008700517294,0.777894018834712,0.22023188535099442,340,0.8727019152783883,0.7790846116544068,0.2816550138695639
Cat,62,0.6778412278843045,0.24604156751755593,0.7763153040027723,0.22052047054522345,340,0.8727019152783883,0.7767156414089866,0.2819308210628479
Cat,63,0.6766290474482533,0.2449691896927579,0.7757864110113696,0.21906073830203474,340,0.8727019152783883,0.7753266443014639,0.28070201910192183
Cat,64,0.672614008069008,0.24602242917752087,0.7725562145018104,0.2201897305580719,340,0.8727019152783883,0.7707259446708639,0.28190889107770634
Cat,65,0.6699939091215193,0.24868201928451722,0.7697925596022623,0.22354488358289104,340,0.8727019152783883,0.7677236607276083,0.28495642662270165
Cat,66,0.6698399864309532,0.24780035314824336,0.7700570669972042,0.22170290488991837,340,0.8727019152783883,0.767547285853357,0.28394615482102625
Cat,67,0.6678429873901388,0.24860754153571546,0.7683466658142344,0.22256959115366853,340,0.8727019152783883,0.7652589912984202,0.2848710850558987
Cat,68,0.6662583444497894,0.24964975533533362,0.7668335288612675,0.22392616337521673,340,0.8727019152783883,0.763443201837429,0.28606532306703647
Cat,69,0.6656542970778166,0.24962741248549966,0.7664028721463967,0.22386103027481294,340,0.8727019152783883,0.7627510441127836,0.2860397211410606
Cat,70,0.6618254342295223,0.2517736654641433,0.7628855434361227,0.22647284747909915,340,0.8727019152783883,0.758363677955723,0.288499040802298
Cat,71,0.6601613130001157,0.2516487259524058,0.7616584732354502,0.22651169143143213,340,0.8727019152783883,0.7564568169757334,0.28835587678540947
Cat,72,0.6595936234491049,0.25166634217943545,0.7612331089804313,0.2265106244380225,340,0.8727019152783883,0.7558063204647572,0.2883760626320557
Cat,73,0.6579739732460783,0.25144633508451425,0.7600637799960799,0.2264477951102081,340,0.8727019152783883,0.753950417349763,0.28812396384429145
Cat,74,0.6542482096446908,0.2514658942092507,0.7573024222248581,0.2262409589525782,340,0.8727019152783883,0.7496811891789974,0.2881463759925795
Cat,75,0.6522866900033792,0.2524721109559294,0.7555594540334544,0.22711002590360094,340,0.8727019152783883,0.7474335492838956,0.28929936618208507
Cat,76,0.6513417252514995,0.2522296439756577,0.7548964046205517,0.22699860983092604,340,0.8727019152783883,0.7463507457110647,0.2890215313612524
Cat,77,0.6475515419001756,0.25294862885713787,0.7518308619416939,0.22772202058493743,340,0.8727019152783883,0.7420077010987302,0.289845392142228
Cat,78,0.6468220041294591,0.25310819423605846,0.7512374925355358,0.22783894342006444,340,0.8727019152783883,0.7411717481141606,0.29002823278475104
Cat,79,0.6452644345672919,0.2540657359162815,0.7497692000243099,0.22884023579350013,340,0.8727019152783883,0.7393869811337073,0.2911254478400401
Cat,80,0.6432338317702705,0.25523999256283203,0.747897171897809,0.2298977549691171,340,0.8727019152783883,0.7370601811559925,0.2924709893428062
Cat,81,0.6422495811794068,0.2561733214175396,0.7467948124456841,0.23135869141669113,340,0.8727019152783883,0.735932361251358,0.29354045972939274
Cat,82,0.6419571417722735,0.25588546664060513,0.746627263583352,0.2312761066647417,340,0.8727019152783883,0.7355972646943164,0.293210616547093
Cat,83,0.638907962429238,0.2575468910488964,0.7438039718342357,0.23291258024691167,340,0.8727019152783883,0.7321033118455218,0.2951143873297677
Cat,84,0.6381612915513731,0.2578839161100265,0.7431086755166669,0.23339131029256932,340,0.8727019152783883,0.7312477266052548,0.29550057309976524
Cat,85,0.6366626757663669,0.25822946310536743,0.7418623612424311,0.23368892187438342,340,0.8727019152783883,0.7295305127905835,0.2958965238697721
Cat,86,0.6358442111091324,0.2580325624781875,0.7412421329748011,0.23378198749570245,340,0.8727019152783883,0.7285926614545136,0.2956709020122595
Cat,87,0.6341889677006972,0.2582079614136922,0.7398764196818239,0.23420082687996183,340,0.8727019152783883,0.7266959732732953,0.29587188579885826
Cat,88,0.6326009813498813,0.2587126845410334,0.7384904507922334,0.23477823555985564,340,0.8727019152783883,0.7248763527098302,0.29645023118633257
Cat,89,0.6311993153374373,0.25987466152643424,0.7370098327749306,0.23628646825011465,340,0.8727019152783883,0.723270230404029,0.29778170183519687
Cat,90,0.6305881693902684,0.2595080782243435,0.7365681407547598,0.2364314339779947,340,0.8727019152783883,0.7225699386589675,0.29736164626333095
Cat,91,0.629918317469393,0.26003697553437993,0.735886162000076,0.23698709396395926,340,0.8727019152783883,0.7218023776978324,0.29796769203998963
Cat,92,0.6288621285577514,0.25974257953272756,0.7351731629144014,0.23654490370631256,340,0.8727019152783883,0.720592126072219,0.2976303534865863
Cat,93,0.6268117959803354,0.26082555577943334,0.7332697071861339,0.23750228999703624,340,0.8727019152783883,0.7182427183975929,0.2988712998254749
Cat,94,0.627920904528239,0.2603552098942611,0.7342473086769266,0.23722755684247765,340,0.8727019152783883,0.7195136088683097,0.29833234617252885
Cat,95,0.625104725219122,0.2609132330146041,0.7318461096640776,0.23805623235648837,340,0.8727019152783883,0.7162866429824624,0.29897176624320104
